至此,23
王家,23
十二个,23
山坡,23
分派,23
贵妃,23
贾母房,23
禁不住,23
伶俐,23
眼看,23
马道婆,23
若有,22
不小,22
家伙,22
有何,22
眼里,22
你家,22
合家,22
天地,22
面上,22
鲍二,22
极好,22
李氏,22
金荣,22
最是,22
两府,22
怀里,22
紫鹃笑,22
听到,22
风声,22
进门,22
细说,22
左右,22
帮着,22
异常,22
一套,22
一生,22
不犯,22
私自,22
男子,22
有钱,22
终身,22
水月庵,22
王子腾,22
林家,22
铁槛,22
人回,22
作践,22
无心,22
方欲,22
齐全,22
一篇,22
一钟,22
使用,22
着眼,22
贾政便,22
天上,22
真的,22
只觉,22
阴阳,22
不相干,22
过不去,22
先时,22
拌嘴,22
三分,22
闺阁,21
因想,21
黛玉忙,21
雪雁道,21
碟子,21
联道,21
半个,21
芙蓉,21
上车,21
前面,21
喝命,21
一等,21
出入,21
院里,21
一趟,21
死活,21
心疼,21
家常,21
目今,21
情愿,21
宝钗见,21
留着,21
乐得,21
看守,21
说不得,21
别管,21
倒要,21
不像,21
面前,21
念佛,21
一出,21
一班,21
细问,21
身边,21
好像,21
正经事,21
邢岫烟,21
丢下,21
既有,21
镜子,21
正好,21
见识,21
现有,21
待要,21
先是,21
定要,21
时节,21
众媳,21
送与,21
一身,21
解劝,21
他来,21
费心,21
一双,21
真个,21
对面,21
胆子,21
再三,21
没法儿,21
取出,21
心来,21
城外,21
精致,20
两眼,20
因叫,20
半碗,20
一包,20
刚到,20
自为,20
生恐,20
贾琏便,20
这病,20
婶娘,20
这一,20
没事,20
美人,20
古怪,20
相公,20
学问,20
形景,20
害怕,20
名儿,20
消息,20
早知,20
真心,20
十倍,20
随后,20
往里,20
现今,20
稻香村,20
大有,20
道人,20
口气,20
母子,20
原要,20
香院,20
使人,20
祖父,20
倒把,20
不安,20
浑身,20
未曾,20
因向,20
这时候,20
滴下,20
宝钗忙,20
必有,20
无故,20
总是,20
有所,20
翻身,20
个个,20
贾蓉道,20
贾母忙,19
身后,19
金玉,19
来时,19
谢恩,19
走动,19
多谢,19
承望,19
那知,19
头脑,19
那媳,19
舍不得,19
春燕,19
入画,19
儿道,19
有意,19
一块儿,19
没良心,19
早就,19
进内,19
八个,19
儿来,19
帐子,19
教导,19
功课,19
病来,19
泪痕,19
说不出,19
两句话,19
哭泣,19
人品,19
子来,19
往常,19
道谢,19
诗社,19
子侄,19
那块,19
诰命,19
奉承,19
从没,19
送殡,19
贾宝玉,19
只不过,19
二十两,19
急得,19
下流,19
解闷,19
斗篷,19
功名,19
第一,19
去处,19
正月,19
侍立,19
听宝玉,19
走到,19
递给,19
芜苑,19
陈设,19
一所,19
声音,19
老实,19
这般光景,19
裙子,19
先到,19
平常,19
因命,19
何人,19
螃蟹,19
家事,19
依旧,19
早晚,19
事务,19
有限,19
干娘,19
两只,19
本家,18
顾不得,18
宝钗因,18
成日家,18
办理,18
一股,18
晓得,18
即命,18
房舍,18
贾雨村,18
中来,18
日间,18
本事,18
不出,18
世交,18
脖子,18
不远,18
一向,18
尚有,18
日期,18
两次,18
世袭,18
少时,18
啼哭,18
风月,18
学里,18
看书,18
贾环贾,18
贾琏忙,18
旧年,18
睡不着,18
出家,18
之情,18
好日子,18
口中,18
那天,18
已到,18
之际,18
问候,18
后事,18
只用,18
笔砚,18
悲伤,18
怔怔,18
正闹,18
李宫裁,18
默默,18
猴儿,18
调治,18
完事,18
两人,18
文官,18
找到,18
拐子,18
儿孙,18
这玉,18
通共,18
好孩子,18
闹起来,18
瞧见,18
只知,18
昨晚,18
石头,18
温柔,18
世上,18
劝慰,18
出神,18
亲近,18
大好,17
菊花,17
帖子,17
何如,17
一门,17
走出,17
左边,17
办去,17
说好,17
邢大舅,17
老先生,17
警幻,17
三间,17
吆喝,17
第二件,17
齐备,17
已毕,17
告假,17
打架,17
大姑娘,17
要求,17
赶到,17
代儒,17
唱戏,17
是从,17
回答,17
洗手,17
银两,17
李纹,17
拭泪,17
分例,17
狗儿,17
为难,17
杯酒,17
点心,17
前年,17
几百,17
八月,17
小太监,17
诗词,17
请教,17
向来,17
提醒,17
说错,17
写字,17
不难,17
妃子,17
茶盘,17
睁眼,17
可别,17
一共,17
之上,17
闲着,17
那玉,17
当时,17
不多时,17
时辰,17
顽去,17
几声,17
胡闹,17
保不住,17
一座,17
好话,17
未及,17
相好,17
其意,17
不通,17
更是,17
田地,17
