他倒,22
屋内,22
回到,22
说完,22
石头,22
还不知,22
身体,22
诧异,22
早有,22
珍珠,22
疼我,22
便走,22
之外,22
闹出,22
玻璃,22
都要,22
主上,22
蕊官,22
合家,22
有理,22
生的,22
异常,22
花的,22
瞧了一瞧,22
想不到,22
费心,22
歇歇,22
好不好,22
舍不得,22
生事,22
齐全,22
王子腾,22
细看,22
其实,22
忙笑,22
原要,22
龄官,22
好意思,22
并非,22
心想,22
路上,22
快快,22
闷闷的,22
皆因,22
姥姥,22
且别,22
死活,22
像个,22
说的是,22
一碗,22
扶了,22
还得,22
大约,22
府中,22
既有,22
托着,22
细想,22
一同,22
口中,22
有一,22
他父亲,22
与众,22
之声,22
在那,22
闲了,22
回到自己,22
使用,22
外边,22
小心,22
无话,22
方欲,22
阴阳,22
升了,22
带来,22
现今,22
就只,21
体统,21
安静,21
我虽,21
胆子,21
入了,21
长的,21
无故,21
顺着,21
碟子,21
我在,21
就罢了,21
难为他,21
收拾了,21
刚到,21
已毕,21
说出,21
对面,21
正经事,21
邢岫烟,21
远远的,21
点子,21
这种,21
镜子,21
人等,21
这么一,21
那年,21
十五,21
睁眼,21
便知是,21
办去,21
明儿再,21
贵妃,21
城外,21
即命,21
重了,21
由他,21
情愿,21
所有,21
俱已,21
月的,21
吃了饭,21
信儿,21
劝道,21
送来的,21
至次日,21
先时,21
用了,21
目今,21
小事,21
一定,21
去回,21
被他,21
长了,21
爷的,21
在地下,21
里头的,21
便和,21
感激,21
哄他,21
关了,21
来找,21
浑身,21
一味,21
娘儿两个,21
欺负,21
消息,21
脱了,21
想毕,21
走开,21
等人,21
手中,21
一个月,21
终不,21
住下,21
丢下,21
先是,21
身边,21
人回,21
说了几句,21
温柔,21
糟蹋,21
处去,21
一家子,21
真个,21
不错,21
学问,21
一件事,21
他还,21
几时,21
认了,21
我和你,21
掉下,21
长叹,20
你倒,20
房屋,20
上夜的,20
随后,20
亦是,20
骂了,20
想是,20
好事,20
便忙,20
举止,20
独自,20
一副,20
便在,20
就把,20
短了,20
省亲,20
精致,20
我的儿,20
笑向,20
尚有,20
闲着,20
几句话,20
只当是,20
有什么事,20
吃毕,20
省事,20
寻了,20
露出,20
回房去,20
不料,20
多吃,20
叫道,20
来问,20
呆了,20
有话,20
害怕,20
似有,20
不到,20
怡红院中,20
现有,20
问我,20
学里,20
蘅芜苑,20
夫妇,20
之心,20
带他,20
一行,20
正自,20
给你们,20
翻身,20
之言,20
何事,20
说你,20
佩凤,20
一双,20
只在,20
使他,20
的病,20
都有,20
女子,20
日夜,20
八个,20
婶娘,20
有时,20
做个,20
一边,20
的名字,20
了去,20
随着,20
哭得,20
写道是,20
这也是,20
好呢,20
其馀,20
祖父,20
总是,20
见人,20
承望,20
买卖,20
生恐,20
作践,20
心上,20
该死,20
问好,20
院里,20
歪在,20
为人,20
撵了,20
不愿意,20
念道,20
也只,20
大小,20
一见了,20
稻香村,20
真心,20
令其,19
陈设,19
送你,19
两银子,19
看守,19
走过来,19
进城,19
旧年,19
送出,19
诰命,19
日间,19
凡有,19
都道,19
退了,19
功名,19
一根,19
仪门,19
有我呢,19
大的,19
一块儿,19
那知,19
家常,19
解劝,19
过于,19
女尼,19
歪着,19
取去,19
冤家,19
取来,19
帖子,19
往日,19
只管说,19
在园里,19
入画,19
成日家,19
伤了,19
唤他,19
点心,19
落了,19
二姐姐,19
这位,19
之中,19
另外,19
不解,19
趁着,19
微微,19
又听,19
内中,19
又把,19
哭泣,19
向来,19
办理,19
奉承,19
二门上,19
古今,19
找去,19
答道,19
弄得,19
那姑子,19
私自,19
他家,19
又没,19
歇了,19
啼哭,19
谢恩,19
快请,19
两处,19
裙子,19
忽有,19
帐子,19
为他,19
元春,19
后门,19
又想,19
的小,19
泪痕,19
影儿,19
听见这话,19
摆上,19
来瞧,19
四儿,19
帘子,19
刚至,19
人多,19
一事,19
头儿,19
功课,19
摸不着,19
可见,19
一段,19
依旧,19
颦儿,19
且又,19
游顽,19
他这,19
干了,19
琏儿,18
夏家,18
见我,18
全了,18
红的,18
因叫,18
王善保,18
固然,18
张三,18
你再,18
从没,18
三个人,18
更比,18
熟了,18
一心,18
抬了,18
舅太爷,18
詹光,18
问起,18
大家都,18
倒还,18
剩了,18
东府里,18
何况,18
隔着,18
珠儿,18
必有,18
先去,18
晓得,18
惦记,18
不受用,18
打算,18
好处,18
暗暗的,18
平常,18
脏了,18
半夜,18
又兼,18
劝慰,18
一带,18
设着,18
忽又,18
接过,18
抽身,18
我的心,18
从那,18
回至房中,18
特来,18
三日,18
当年,18
说不出来,18
绣橘,18
下的,18
得的,18
躺下,18
一宿无话,18
我已,18
年的,18
更又,18
至晚,18
谁敢,18
悲伤,18
亲近,18
是不,18
快别,18
拐子,18
看视,18
也不肯,18
渐渐,18
宫里,18
别叫,18
下面,18
的时节,18
麒麟,18
宁可,18
梳洗了,18
骂我,18
不止,18
同你,18
面上,18
的地方,18
竟没,18
脖子,18
未曾,18
许了,18
之情,18
会说话,18
风筝,18
你老,18
李纹,18
洗手,18
我叫,18
诗社,18
怀里,18
李宫裁,18
家务,18
说些,18
贾政等,18
送与,18
一手,18
